x,y,Result
-0.5939725466886655,-0.09124120734600967,0.0
0.5208409969555966,-0.5127544961267659,1.0
-0.6468919632771163,0.6436595572257489,0.0
-0.2737390421327581,0.1467252019333308,1.0
0.021202850663629164,0.5971076687544932,1.0
0.10144058613140208,0.5060587235100313,1.0
-0.025032888453616297,0.4719825108250533,1.0
0.6504830867457326,-0.3337338426232002,1.0
-0.3760466407533427,0.22735265517876,0.0
-0.12288134013564626,0.46885156158129204,1.0
-0.4120736984253403,-0.043067950089313044,0.0
-0.5073272563743376,0.3743243128400209,0.0
0.23232568244223312,-0.14693107045689127,0.0
0.10856459810278517,-0.3000605103572803,0.0
-0.07350284946341612,0.4850216698448661,1.0
-0.4989727053357488,0.6531582491845702,0.0
0.20195112223646663,0.25944218001732006,0.0
0.5557696646712136,0.5515226724224861,1.0
0.5967325218015204,-0.32316068607029597,1.0
0.33890419349604,0.6670625821873892,1.0
-0.3361381845662457,-0.18472508548000302,0.0
-0.22829829686688288,-0.49650410677149914,1.0
-0.22417353481846525,0.38825464893024264,1.0
0.5336666434874786,-0.12877134063016765,1.0
0.556835868125787,-0.1420074592868998,1.0
-0.3019827725827116,0.48206323551438857,1.0
-0.26607103523002973,-0.561206467722952,1.0
0.4409998856111605,0.04731596190501175,1.0
0.5626361330682308,0.5490572621214072,1.0
0.09202460799852846,-0.46288911836924107,1.0
0.18253443090173468,-0.6584901417463962,1.0
0.6656505579249664,-0.660621089119658,0.0
0.20201873022071126,-0.6498258842063336,0.0
-0.32204051239884024,-0.4268701488178905,1.0
-0.4638269548786508,0.5942855314982816,1.0
-0.18677691104915226,0.4419235381816841,1.0
-0.570451525196349,0.6576703097078557,0.0
0.42421953123354106,-0.5348617546234153,1.0
0.48375339848389254,0.34081864321967426,1.0
-0.5174541796522896,0.6457415623751541,0.0
0.6845302831452509,0.05818189347874204,1.0
0.03777176815047309,-0.5479458650980286,1.0
0.389845260016674,-0.6770460083952149,1.0
-0.6097708625427068,-0.6504360864458045,0.0
-0.014713856529135472,-0.5535599119816319,1.0
-0.516955751370313,0.21515198443699218,0.0
-0.3396546547063774,-0.3014535846364283,1.0
0.5629735838085462,0.49456903692309856,1.0
0.08834456255194496,-0.4579771623438145,1.0
0.6201361244711256,-0.6412870205538259,0.0
0.432235688590521,-0.5217548232131815,1.0
0.5341809746671442,0.23814028330323506,1.0
0.17718297409459471,0.3983097887158793,0.0
0.6174098638011085,-0.276071200211853,1.0
0.6872339761404315,-0.6354310968686907,0.0
-0.3501394548435595,-0.1657533658150156,0.0
-0.4866480716293827,-0.3783500616981766,0.0
-0.446799870860627,-0.03869753009020582,0.0
-0.411798155428539,-0.14616626964556623,0.0
0.512340515900741,0.3757604554443654,1.0
0.2762575682470444,-0.5846250665752419,1.0
0.41627171172830285,-0.10887876572762915,1.0
-0.2273347488698303,0.2604005884293295,1.0
-0.5720680295004226,-0.2747630999333197,0.0
0.6295133725690146,0.5262708101646587,0.0
-0.2709568429876853,-0.5210147656687147,1.0
0.6463798241217729,0.05882288376207212,1.0
-0.15803683465487806,-0.45438517705660353,1.0
0.6696965355034781,0.4909554335438872,0.0
-0.2594243326613992,-0.4243107852189717,1.0
-0.32573464490162984,-0.13455846569436578,0.0
-0.42639071200424117,-0.1692531489088924,0.0
-0.07287098985421389,0.5771083775949647,1.0
-0.3960273714255096,0.3612086146150721,1.0
-0.6193438570097306,0.15455068177950412,0.0
-0.41648069819182615,0.640974843380115,1.0
0.011246604436941055,0.382085448166838,1.0
0.5602099567294262,0.4845392852997028,1.0
0.1574902216408113,0.23625039945262116,0.0
-0.23036417640586992,-0.644736862004523,1.0
-0.442309463898153,-0.3910066639314574,1.0
-0.3387969203882384,-0.07957499457678725,0.0
0.5098824383510521,0.5892301383884311,1.0
0.3744202360800693,0.2683452477689643,1.0
0.6546360268724466,0.027955264857485285,1.0
-0.6607585199045422,-0.15433084895929802,0.0
-0.5790220111258181,0.4861459438855379,1.0
0.012728550739244787,-0.5826094820375316,1.0
-0.5620865564178776,-0.056642124909265706,0.0
-0.03562337824601413,-0.2594640096660337,0.0
-0.04720853305980384,0.2558415947762716,0.0
0.29694230759082385,0.15156235155119363,0.0
-0.6828626133199598,-0.1798434307384576,0.0
-0.45367099202159483,0.021377542663892603,0.0
0.02413347419450895,0.20644334821808139,0.0
0.5767052421194521,-0.4542469438928194,1.0
-0.14386998318353905,-0.62686874348984,1.0
0.5577603259162732,-0.3947967906833549,1.0
-0.16078055710661665,-0.5032892807907969,1.0
0.24222268435895475,-0.6219785810127892,1.0
0.4331516423335728,0.35685483822726005,1.0
0.4615299714312206,-0.03867694067277656,1.0
0.20627222239065418,0.4414021953673096,1.0
0.3474350728434349,0.3792171042922139,1.0
0.6823549585734874,-0.08723130592413086,1.0
-0.3097916061103307,-0.09770461412656253,0.0
0.14450282431749775,-0.47724311621745086,0.0
0.29930987606643455,-0.49802785644075803,1.0
-0.20339657046150708,-0.26379385657456406,1.0
0.37980700318440336,0.5362760510846446,1.0
0.46237625545835115,0.13901885167839012,1.0
-0.27487678842704216,0.1783492733760825,1.0
0.03872563247872091,0.5191100679633237,1.0
-0.6425599975426491,-0.176626346936098,0.0
0.6892314654575199,-0.15771484360898014,1.0
0.600835484139742,-0.289894041946964,1.0
-0.07764681497913095,0.3708079904267391,1.0
-0.10535194643700532,-0.6234564610142729,1.0
-0.35900645646452056,-0.18414122330060304,0.0
0.20627901140320298,-0.1745801117352171,0.0
0.35190680714548045,0.2820542782193596,1.0
0.2756767343381527,0.1790866993951198,0.0
-0.48035240597831536,-0.4444454937519747,1.0
0.3915217818535495,-0.6604762109569855,1.0
-0.23348891861767487,0.1631376990627038,1.0
-0.22636893562356178,0.3017859382601694,1.0
-0.09706795981020683,0.41911713158511466,1.0
-0.34551835123851615,0.5476298035439219,1.0
-0.4807769862743009,0.19855999656964798,0.0
-0.6616855479774024,-0.37111350932969106,0.0
0.6505830339733947,0.014471805783766523,1.0
-0.6420576130153939,0.4185388932509482,0.0
0.3287054647170573,0.5232670008491004,1.0
0.3842891646631889,0.06162823524961097,1.0
0.5900463566041787,-0.3137675915325964,1.0
-0.38603910865305235,-0.6231712334869529,1.0
0.6533804945416464,-0.29974766634055344,1.0
-0.34344573773204295,0.4412898552954109,1.0
0.1858159027559325,0.6415254778564281,1.0
-0.38421773472320503,0.16207064926996467,0.0
0.484347461322515,-0.47351240083049645,1.0
0.679998438294869,-0.2363965052332501,1.0
-0.6068560422248501,0.3578133429567491,0.0
0.6923832657937982,-0.09502978344820073,1.0
-0.2588465943367964,-0.3408209108768862,1.0
-0.35385129624392414,0.06639777583824277,0.0
0.5287769262251042,0.3064657031404411,1.0
0.6521779873433838,-0.11288399759911431,1.0
-0.2594704614602959,-0.47806200275153604,1.0
-0.3359995318866006,-0.05510157589694338,0.0
-0.26457767755833345,0.6424334168652576,1.0
-0.5387041527023188,-0.60973969476668,0.0
-0.5989621459383973,0.5072300555823778,1.0
-0.4780812660467834,0.047270718378457754,0.0
0.6338568740121523,-0.04169678621449169,1.0
0.5527740382572537,-0.19339332123961817,1.0
-0.24415716168571472,0.3104668039426572,1.0
0.6684309793277136,-0.42191567101598365,0.0
0.17435832055557582,0.2561172894767411,0.0
0.45602184611976954,0.6728999447215661,0.0
0.66973459691454,0.452459309298845,0.0
0.045376574609051444,-0.35463555530340335,0.0
-0.10237454121584715,0.4106911576206319,1.0
0.1472866189989116,0.2922065188723182,0.0
-0.2095080406504739,-0.31209626414876535,1.0
0.6667015947949341,-0.40471468559510937,1.0
0.45776047206386766,-0.2943905212241657,1.0
-0.6305667673273868,0.4166393660362171,0.0
-0.2540467816948529,-0.23969787498914863,1.0
0.6613070832758726,0.3729168995350984,1.0
-0.5954237687397316,-0.6537263611216859,0.0
-0.22533101827639104,-0.4126064720526091,1.0
0.22942646555113266,0.13865253080772072,1.0
-0.28354242069130486,-0.5680922987540273,1.0
0.6764093338578402,0.6113874565039981,0.0
0.3274365008180356,-0.12716006689352477,1.0
-0.3091270541454301,0.3144030285259595,1.0
-0.5152414364548841,-0.6798858634926984,0.0
0.42879212655962684,-0.4128830825551681,1.0
-0.43585288335341454,0.6082138047530258,1.0
0.48452800208475083,0.39154853327355005,1.0
0.37997459166077885,-0.3359318192302219,1.0
-0.5738579523130892,0.25341796058233207,0.0
0.2708785302566748,-0.10981019499494482,0.0
0.5975996082830415,-0.20572330708627065,1.0
0.6961818899904034,-0.4386717831395251,0.0
-0.5136439999460274,0.6225115813477016,0.0
0.6443564372960752,-0.6902961544773263,0.0
-0.4686348931086308,0.40731690111160535,1.0
-0.4030886303634881,-0.6555462318535946,1.0
0.33513925114611653,-0.5851485325931538,1.0
-0.12493602231391517,-0.27697222880521766,1.0
-0.20946081561412236,0.21125448747719933,1.0
-0.4121675124946918,-0.6472416447852848,1.0
0.012961917764982428,-0.5033905306934053,1.0
-0.5252129207871055,0.1889167367152276,0.0
-0.5373861019215037,-0.4864494379255464,1.0
0.2802126743959474,0.16347394595971948,0.0
-0.07933555292884426,0.22094227387069215,0.0
0.08542282769604716,-0.6488959708567995,1.0
0.5455123264344779,-0.5267480939843785,1.0
0.2588388832901655,0.2229367728109702,0.0
-0.4161824706864171,-0.6560600319933256,1.0
0.5367710773857659,0.004442719601807223,1.0
-0.031083827824622212,0.3797061952473974,1.0
-0.07333192321617157,-0.5251639300880528,1.0
-0.6432687138071064,0.2162340685574034,0.0
0.274024947177517,0.5182713608841819,1.0
0.31440149809920276,0.10995853318032045,0.0
-0.4251493474908872,-0.20231993186860292,0.0
0.12737671684564816,-0.4734285875149669,0.0
0.280103873565211,0.21082016339295395,0.0
-0.6639536853881692,0.5024911512754464,0.0
0.23261501778160165,-0.5013422662441211,1.0
0.2925730251553612,0.2732785893447629,1.0
0.19691624699959168,0.6743526112074189,0.0
0.54292711091084,-0.0894231703149741,1.0
0.6091285241629343,0.4567108972088752,1.0
0.09419186166886288,-0.27754433245123983,0.0
-0.643415583380766,-0.2518067736236963,0.0
0.43799764011824405,0.4785062053364444,1.0
0.5907614285816687,0.5245171536985777,0.0
0.6046020668878377,0.26237867031251094,1.0
0.442040393430202,-0.46422665617071485,1.0
0.6290184765964063,0.5113097330083333,0.0
-0.4333347982343909,0.13268699031783385,0.0
0.3386650569555701,-0.6656878708936824,1.0
0.46751796001967183,0.39968096296011435,1.0
-0.04350983184497515,-0.6359691887328669,1.0
-0.44127746852247135,0.18706722293407735,0.0
0.496634030131976,0.17058174929729591,1.0
0.11549524141653245,0.34875906079433394,0.0
-0.4620384554201792,-0.6149493869403155,1.0
-0.025821189526120336,0.39550207704581447,1.0
0.6578137072187635,-0.39485870481437746,1.0
-0.5204880758265393,0.6492999156595595,0.0
0.5947563348853929,-0.21723202484388954,1.0
-0.1897818059030217,-0.5210065728527024,1.0
0.19093754453797154,-0.5554457341062635,1.0
-0.20802871500326137,0.6503571273196355,1.0
0.12000604291419448,0.4168488530446051,0.0
-0.5516277605470753,-0.6138974395005905,0.0
0.6796394056005686,-0.16672187757277035,1.0
0.43859261036728714,0.5055769890433142,1.0
-0.30498634207941844,-0.4534429697025595,1.0
-0.6327574999425791,0.3568284311789922,0.0
-0.4909902581873801,-0.30620907824117255,0.0
0.4786977602128395,0.5792269461850598,1.0
-0.6491225498319145,0.0721802648346329,0.0
-0.4489290172414901,-0.6657481459609476,0.0
0.13322875590885697,0.33107470062696426,0.0
-0.041151300881032624,0.20010769878615908,0.0
-0.07965680950219554,0.6757728965153715,1.0
-0.21921452094927404,-0.016281463071273615,0.0
0.6651926519590676,-0.08174220268467278,1.0
-0.1528069642265768,-0.5906935054496893,1.0
-0.2587553651556074,-0.6548485192202341,1.0
0.14439023073437193,-0.21995450583179543,0.0
-0.4702688031527288,0.42603406568558533,1.0
0.20535414507711783,0.12285808937107451,1.0
-0.22763281520690434,-0.19428409357789383,1.0
0.052743132852321316,0.46031141027247424,1.0
0.2196125918747561,0.024604675104407288,0.0
-0.5800020866285588,0.4455020407303164,0.0
-0.28086212918256714,-0.6765022037838317,1.0
0.4037410955826567,0.1665681079811104,1.0
0.06194194841826881,-0.4061551183887464,0.0
0.07957109487681785,0.35905723283112284,0.0
0.361581190288553,-0.5021750516432252,1.0
-0.2712031276364578,-0.532946881541493,1.0
-0.019245376989803338,-0.600920623987483,1.0
0.23409497380745684,0.3684919567261878,0.0
-0.6566325774968036,0.2901292766325966,0.0
-0.18014609129090112,0.641178046887383,1.0
-0.2174324012715737,-0.2709168300811596,1.0
-0.5021350402839936,-0.5120790844403903,1.0
0.6860559384357099,-0.3602827484576533,1.0
0.025182462501224592,0.4595294751113183,1.0
0.1455249146930503,0.6930930473316328,1.0
0.1422795172387901,-0.3949074710099653,0.0
-0.06065620983206485,0.5810066113843552,1.0
0.25418583486771745,0.00352941987248222,1.0
-0.28701703053580685,0.48862261833000686,1.0
-0.005794389426535589,0.30740772474382005,0.0
-0.11301932388579553,-0.2022460972973173,0.0
0.04628369207399091,0.6744430648447549,1.0
-0.08710541696516569,-0.6284739712809847,1.0
0.520500797168917,0.6361393047541927,0.0
0.5448981806721935,-0.31825808988894305,1.0
-0.35938115088574163,-0.5567999742028445,1.0
0.42447162565922547,0.18359783076221517,1.0
-0.6207270518516077,-0.31404679289330384,0.0
0.44751221364114385,0.01722467754991408,1.0
0.49245282977228555,-0.578667056608909,1.0
0.5245813579842995,0.04396708294672428,1.0
-0.1044574277952007,0.5507026494085537,1.0
-0.04707734076800306,0.5105105840704315,1.0
-0.49482499758124826,-0.6294633077001063,0.0
0.5630032328146496,0.2260812495160452,1.0
0.6380473303057258,0.6657115308369949,0.0
-0.2963286476618429,0.015421562088455801,0.0
0.04579215423317564,0.6797134269731213,1.0
0.539925275077744,0.28366805672412937,1.0
0.6570302536360836,0.5552221406235035,0.0
-0.6806297203232056,-0.5407285888421751,0.0
0.29676885216405424,0.17894604441827783,0.0
0.14375593568368325,0.6203744849507907,1.0
0.20129625335392096,0.5401413429091195,1.0
0.6771644420838233,-0.07911340253461749,1.0
-0.6610530979568449,-0.15656597421907134,0.0
-0.09570732940150943,-0.27664048277177294,1.0
-0.14344027209551963,0.4689461803050741,1.0
0.5923454530261058,0.2071127678785578,1.0
-0.20628570577740732,0.5968563365767646,1.0
0.6429656905485546,0.30307422330088446,1.0
-0.19061563457137037,-0.24062100943414938,1.0
0.11646502994259024,-0.4458186155076299,0.0
0.1468854924433578,-0.3232587057830879,0.0
0.3900053061805531,-0.5755096142072224,1.0
-0.6521921963853372,-0.13519757203486768,0.0
-0.4891629251238084,0.6932141105245779,0.0
0.6201749851060199,0.4298611895947281,1.0
-0.10154413712678456,-0.47546368510246495,1.0
0.2599126573356475,0.41482102194329484,1.0
0.4009731479077756,-0.6833997288486205,0.0
-0.4623097871150628,-0.5942088446912439,1.0
-0.17927589139738376,0.48096918207019956,1.0
-0.5992484090072229,-0.10771805152742178,0.0
-0.3519735125557696,-0.10219490037154172,0.0
-0.1199272271727702,0.4100602265018864,1.0
0.03823685612046272,-0.24343781071281798,0.0
0.45619135815464834,-0.5004840201230806,1.0
-0.09670003562449887,-0.4433941301044956,1.0
-0.26440499306940657,-0.5690335608378712,1.0
0.6712898342779962,0.2933541755586613,1.0
0.21939409808374957,-0.18051629912096376,0.0
0.38047508065585217,-0.6775312201564874,1.0
0.18455736729356195,-0.6328123367235777,1.0
-0.1693265112325061,-0.6279738094130087,1.0
-0.6143014760087697,-0.4042900104514049,0.0
0.39421771221030594,0.3807073996921992,1.0
-0.5275488665591722,-0.26714240140705925,0.0
0.06461192732143119,-0.6794986873155956,1.0
-0.261424628563817,-0.6280168639224882,1.0
0.5495962771225213,0.38683053955221836,1.0
-0.2880548451433299,-0.5000077602630235,1.0
-0.5778039466286539,0.5759353491254662,0.0
-0.13198961644784893,0.2179375697527307,0.0
-0.38880717869429454,-0.5553419478534389,1.0
0.526321222099685,0.1544325205500838,1.0
0.08603662441553923,0.3618656532907006,0.0
-0.26787889514491003,-0.2485136250554464,1.0
0.30832794180095796,0.42394495248545555,1.0
0.22731354327700137,0.254509195486347,0.0
-0.15791654932639393,0.46207288001040836,1.0
0.34287252198083795,-0.46967689971955834,1.0
-0.19457788421988748,0.5324584490736765,1.0
0.019702308516439806,0.52416899119411,1.0
-0.5678879192314271,0.30654556492898016,0.0
0.23161976694658468,-0.08066334685623934,1.0
0.08663963379584724,-0.6187479852138855,1.0
0.050306351449277316,0.23717587509767807,0.0
0.22166905143315466,-0.05869907400946277,0.0
-0.0585523267522892,0.503925367363278,1.0
0.5500743844241786,0.4946292827575401,1.0
-0.3118690351081884,-0.6475534761778298,1.0
-0.6872474851639174,-0.5241558421024138,0.0
-0.42681413429484416,0.6699719968072055,0.0
-0.6199812829782536,-0.5986047303455718,0.0
0.04788544457989882,-0.20114776195432918,0.0
-0.2981749271541047,-0.44414369992200564,1.0
0.4870517581056563,0.3778293524716836,1.0
-0.48057018447838873,-0.35254899706713194,0.0
0.44374396515320413,-0.45762718605999375,1.0
-0.07670799984285541,-0.3256716230494845,1.0
0.6765101217624205,-0.3121967592677075,1.0
0.3750795306171762,-0.3463446585759479,1.0
0.5813507833062544,0.5808907068012853,0.0
0.4468505826552551,0.5628281499381111,1.0
-0.2694688348414039,0.03169598368063963,0.0
0.4956489085987817,0.5489859216064442,1.0
0.5386242988792309,0.10496046410230815,1.0
-0.1861328842193951,0.4329978174391299,1.0
-0.6722533955450846,0.14483495169466695,0.0
-0.4605643788064095,0.03952234032036342,0.0
-0.222354636751189,0.14436090003711352,0.0
0.364876258361746,-0.5585718316737992,1.0
-0.27280733933756096,-0.15903623464874403,1.0
0.5656703476776692,0.20754821978918905,1.0
0.08335022910998156,-0.35169527850718785,0.0
0.3333389211462993,-0.3379786675301671,1.0
-0.0939482894682086,0.5051282965113946,1.0
0.4201100692982586,0.2614965095745128,1.0
-0.16276878136526307,-0.2556469955247619,1.0
-0.695317485096097,0.08892609232766562,0.0
-0.4525143738428237,-0.1375841526770955,0.0
0.5306560401259264,0.2965121671630577,1.0
0.40603174661726715,0.2297562852941863,1.0
0.6411774004847011,0.26433171999573385,1.0
-0.6259171693679146,-0.15113993989270796,0.0
-0.49487524569011604,0.3685718424818631,0.0
-0.5007843646721201,-0.49962526524634226,1.0
0.22962800870646177,-0.5812473675654932,1.0
-0.49180210718213874,-0.26791728745553517,0.0
-0.3781496254287479,-0.40425496504703673,1.0
0.14495261831962486,0.22525020320536945,0.0
0.47315505074152264,-0.03285766162135605,1.0
-0.6646845838899069,-0.5421441035710665,0.0
-0.06722524510263975,-0.5735798057487086,1.0
-0.2879068875458511,0.31919243262799596,1.0
-0.5552148070541401,0.021679283850217786,0.0
-0.3007416090659331,-0.4515711753928689,1.0
-0.3876686324889565,0.5363683668959657,1.0
-0.3966230871743211,0.5405668433734675,1.0
-0.31220457946793073,-0.05926746948439913,0.0
0.1633825914498148,-0.3936268065143554,0.0
0.5531084592573546,0.4860054796840673,1.0
-0.20482901020257893,0.6514172835030335,1.0
-0.16188125038551326,0.3488252536554787,1.0
0.47989793880880016,-0.08414432119210861,1.0
-0.698247232402862,0.2172352819874799,0.0
0.4113168202838125,0.43909880483307856,1.0
-0.4677991827782204,-0.5740009660111143,1.0
0.027731232794526054,-0.2432754853317393,0.0
-0.507096264138358,-0.08385582924126579,0.0
-0.5599981001261279,0.6226822984378334,0.0
0.666699842190346,0.5033217809653269,0.0
-0.011386276446606749,-0.3017026630177074,0.0
0.3488663096348362,-0.46150685659985885,1.0
0.49087776771345626,-0.2178861855900167,1.0
-0.3344247063973853,-0.43947530296224413,1.0
0.2082634985457834,-0.4074495537380728,0.0
0.49087255442392014,0.3023650760530216,1.0
-0.3485421087726708,0.056392379998638796,0.0
0.4997720395552789,0.4794833121008854,1.0
0.3028282499824949,0.4923183093885921,1.0
0.24593158735384182,-0.4545243308648274,1.0
-0.5850922104224505,-0.6019137484340097,0.0
-0.15726194295940782,0.20001138293195256,0.0
0.3061039373298994,0.4695804240315455,1.0
0.38046207899885276,0.11856490555949646,1.0
0.495577556849223,-0.5409884978134566,1.0
0.1727285153392714,-0.28967634537575193,0.0
-0.08360066941863283,0.2165429922089265,0.0
0.07398079331107828,0.37669116805503,0.0
0.07395815142858014,-0.5720871746953151,1.0
0.5026090722405605,0.4415622527984128,1.0
-0.41718631718658017,0.05224770911924075,0.0
0.2772946268946481,-0.38096431065876046,1.0
0.6065468384163213,-0.6353118972822772,0.0
-0.5669616824169686,-0.2827188284754774,0.0
-0.35308700262184844,-0.23464930653301763,1.0
-0.32233676964482355,-0.4797103699052691,1.0
-0.31787117473339277,0.5201482731631211,1.0
-0.12507846012448992,-0.36834403532711224,1.0
0.060337910126512274,-0.5537375014945016,1.0
-0.0005553278399037985,-0.49961664560164765,1.0
0.6947688179559526,-0.4049827882586761,0.0
0.10015877812885783,0.4421801916645473,0.0
-0.1847752285415643,-0.4960554174085293,1.0
0.03255821323585065,-0.6470513766192768,1.0
0.07756218037123554,0.42825056814539075,0.0
-0.6701051768831492,-0.11306432804810616,0.0
0.40522195415016365,-0.01073137913126047,1.0
0.42077639725310384,-0.4189451942428501,1.0
-0.3687314013859759,-0.3435308489032315,1.0
-0.3284201447709476,-0.18308493873654774,0.0
0.6777920850522678,0.5032542735029927,0.0
0.5922314490329246,-0.5036787829389235,1.0
0.2242719201956186,-0.6167146774665949,1.0
-0.5327214095650848,0.5248603097646407,1.0
-0.5110567382031449,0.6058174219336966,0.0
0.38681489647298384,-0.20326980759742405,1.0
0.05505859154802472,-0.2683396866723915,0.0
0.29072778001261895,-0.09656753607734654,1.0
0.5968186920198767,0.3409933117266179,1.0
0.2626929507621137,-0.09095212083759606,1.0
-0.22805617904268813,0.3478729185555639,1.0
0.6676970781853501,-0.6507382066755859,0.0
-0.3242034321033481,0.00901007350502337,0.0
-0.5817669066267124,-0.24000838064010058,0.0
0.5316309439333015,-0.3191193765370931,1.0
0.28673180449423147,0.6604039565000575,1.0
0.18428900437757034,-0.6222730387893467,1.0
-0.5556135591634708,-0.2615203049028887,0.0
0.1810912191291927,-0.3477907963192479,0.0
0.3396711265010837,-0.20640935921164325,1.0
0.5750989677684968,0.5920794320593156,0.0
-0.5042169163240461,0.19155884884810018,0.0
-0.6846857531038812,-0.4348072417343305,0.0
-0.6373385889088075,-0.1834397709993884,0.0
-0.20507093391596393,-0.5689170606115088,1.0
0.21372002742206794,0.41844037835601366,0.0
0.4313788613207373,0.541230968681015,1.0
-0.43320700763955144,0.1619027210174197,0.0
-0.14944465805629834,-0.5360092461136088,1.0
0.40685654600600923,0.3370968390186459,1.0
-0.30821364207665164,0.38624961568728894,1.0
-0.49825356960289935,0.35191410149764313,0.0
0.48220908528293094,0.6903379201984723,0.0
0.33730887300275925,0.20488054363438918,1.0
0.22251222823311761,-0.04337650273676662,0.0
0.26944181591705413,-0.23883695334564026,0.0
0.1621613747934259,0.26251631133509784,0.0
0.6082027470767405,0.6103414300635578,0.0
0.5405835161563904,0.5436423761564435,1.0
0.25785941926141565,0.13389832798960305,0.0
0.5627251564719044,0.5035269269255517,1.0
-0.20823342080996862,-0.16591902356439148,0.0
0.6797540773230016,-0.6782601717380463,0.0
-0.050358508675310484,0.5272193280423394,1.0
0.48387940540280083,0.5294136320283916,1.0
0.4739914231894391,-0.23122507448399798,1.0
-0.4349866873843324,0.6514092950432544,1.0
0.35293138593718887,-0.4129168904034114,1.0
-0.671107290053489,-0.4418146936131912,0.0
-0.5110272684515602,0.0870550140870634,0.0
-0.39483879131257665,-0.1641041285393186,0.0
0.5412039966703635,0.6719025929298019,0.0
0.6836486779389758,-0.11392900511112021,1.0
0.6482179565728394,-0.5437359984197981,0.0
0.10092693287561137,0.5176326158263627,1.0
0.6689585799697434,-0.002531226730290243,1.0
-0.04044433416432912,-0.5329077526166726,1.0
0.6213946001671758,-0.47387707826716563,1.0
-0.6267414327375073,0.5792844766309512,0.0
0.3278456798989164,0.48577885140550076,1.0
0.23423813934392845,0.46904596676866,1.0
-0.04880711908550282,0.5534764623569542,1.0
0.42490101403543623,-0.188764413498557,1.0
0.2104356626556965,0.13298349840367918,1.0
-0.26563054085745214,-0.6200058397584998,1.0
0.46417262066990117,0.6373407138901569,0.0
0.12195706197875252,-0.38966261957903553,0.0
-0.6181761147355729,0.01256821167613044,0.0
-0.061214964079055884,0.490274279566569,1.0
0.6383574042186811,-0.2896357207531878,1.0
-0.15540791207102422,-0.5603628460789292,1.0
-0.31434427015220245,-0.012120222077681783,0.0
0.6569459351478361,-0.334707168593567,1.0
-0.04838722159520954,0.30915188743513394,1.0
-0.48064046587112474,0.3672955167854956,0.0
-0.6946201116715137,-0.6989114745972806,0.0
0.14591604006427833,0.412942966552772,0.0
0.6519090403474864,-0.6593585462173536,0.0
-0.5534910614327011,-0.05104676179773468,0.0
-0.34056959043934415,-0.24767272017854292,1.0
0.4324005510954138,0.5459258760393415,1.0
0.6721851394309378,-0.07228686521829768,1.0
0.07982648764017933,-0.5975007300410312,1.0
0.3168857623863011,-0.050727220957118534,1.0
0.35563130892292805,0.2886763085402521,1.0
-0.6512298776522086,-0.6991135944040457,0.0
-0.4924900044997184,0.25558986680592544,0.0
-0.5714925969160664,0.5479968219365625,0.0
-0.22654497422514164,-0.19847120444379832,1.0
0.14651468597548115,-0.42430116151307234,0.0
-0.5980015263450928,-0.1633033389734997,0.0
0.5025813062639093,-0.41005076545626223,1.0
0.42235608379000655,0.08581184874731958,1.0
0.18635736516024137,-0.4571690104249384,0.0
0.21708476519168046,0.39114149356065736,0.0
0.5103466524747744,-0.4751563635717318,1.0
0.6706953190428147,0.4423428423056535,0.0
0.009764025291163166,-0.3790062149027119,0.0
-0.28894517201899717,0.63329810142359,1.0
-0.31020195989806154,-0.2326089024079902,1.0
-0.6630158396215534,-0.3586538366115251,0.0
